id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,sent_received_ratio,UniqueRecipients,hidden_copy,carbon_copy,text_length,BytesSentReceivedRatio,question_marks,response_time,MessagesReadLater,DaysBetweenReceivedAndRead,answered_messages,unanswered_messages,unreplied_messages,mention_colleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,polite_message,Resigned,Group
3349,10,52,0,13,25,4.7272727272727275,7,5,0,69,1.566258590721692,0,4,2,0,16,0,1,1,1,0,0,0,0,0,Research and Development
3350,19,108,2,13,26,5.4,6,2,1,216,1.5047030070357637,2,4,6,0,29,0,1,0,0,0,1,0,0,0,Quality Assurance
3351,81,80,11,21,27,0.975609756097561,5,4,1,447,1.905127940701272,0,1,7,1,28,0,2,0,0,0,0,1,1,0,Quality Assurance
3352,18,106,2,10,42,5.578947368421052,4,0,0,291,1.002731530159006,4,2,5,1,21,0,2,1,0,0,0,0,0,0,Quality Assurance
3353,81,81,0,11,29,0.9878048780487805,8,7,1,295,1.3729975356256747,1,5,4,2,28,3,5,0,0,0,0,0,0,0,Sales and Marketing
3354,19,61,2,12,17,3.05,5,5,1,418,1.4056739524374875,2,4,5,2,19,0,0,0,0,0,0,1,0,0,Quality Assurance
3355,12,53,0,10,29,4.076923076923077,4,3,2,429,0.7454790437740965,9,0,5,1,29,0,1,0,0,0,0,1,0,0,Sales and Marketing
3356,23,65,0,18,24,2.7083333333333335,5,2,1,120,1.9793396795609342,1,2,5,1,19,0,0,1,0,1,0,1,0,0,Research and Development
3357,58,104,8,8,34,1.7627118644067796,7,0,0,415,1.6032334543250655,4,0,6,0,27,2,2,1,0,0,0,1,0,0,IT Infrastructure
3358,52,67,0,14,32,1.2641509433962264,12,1,0,168,1.8700833028217059,2,3,3,0,20,0,4,0,0,0,1,0,0,0,Sales and Marketing
3359,68,67,0,12,32,0.9710144927536232,5,4,3,115,2.0029365151350444,0,5,3,2,25,1,1,0,0,0,0,0,0,0,Research and Development
3360,10,83,0,5,33,7.545454545454546,3,0,0,103,1.445844579810831,1,4,5,1,14,0,6,0,0,0,0,0,0,0,Sales and Marketing
3361,66,107,0,12,32,1.5970149253731343,4,1,0,307,1.7534002108903393,0,2,5,1,26,1,1,0,0,0,0,0,0,0,Research and Development
3362,77,70,10,12,26,0.8974358974358975,6,0,1,427,1.3932626803010986,1,2,3,1,27,0,1,1,0,0,0,1,0,0,Quality Assurance
3363,65,70,9,18,33,1.0606060606060606,2,1,0,199,1.9975027550226099,0,7,3,0,28,1,4,1,0,0,0,1,0,0,Quality Assurance
3364,65,113,9,12,40,1.7121212121212122,8,2,0,135,0.9221990125251674,2,1,5,1,28,0,6,1,0,0,1,0,1,0,Research and Development
3365,10,96,1,9,42,8.727272727272727,4,4,0,96,0.7825439383037287,1,4,3,0,21,0,5,1,1,0,1,0,0,0,Development Department
3366,12,54,1,9,31,4.153846153846154,9,7,1,45,0.9035367415162214,0,3,5,1,31,0,3,0,0,0,0,0,0,0,Research and Development
3367,72,107,9,16,34,1.4657534246575343,8,2,1,198,0.7360007757528608,0,8,6,0,26,1,6,0,1,0,0,0,0,0,Sales and Marketing
3368,14,98,0,10,36,6.533333333333333,6,2,1,141,1.3514284669928371,0,4,4,1,21,0,5,0,1,0,0,0,0,0,Research and Development
3369,19,64,2,12,40,3.2,5,1,1,65,0.7121153056240876,0,2,3,1,21,0,0,1,1,0,0,1,0,0,IT Infrastructure
3370,21,62,0,9,30,2.8181818181818183,5,0,1,143,0.9148420602551145,1,0,2,0,22,1,4,0,0,0,0,0,0,0,Development Department
3371,21,64,2,9,36,2.909090909090909,4,3,0,142,0.7316715480599528,0,3,4,0,20,0,2,1,0,0,1,0,0,0,Research and Development
3372,21,87,0,10,29,3.9545454545454546,4,1,0,74,1.3487655310234212,0,4,5,2,20,0,3,0,0,0,0,0,0,0,Development Department
3373,66,70,9,14,35,1.044776119402985,9,2,2,110,0.931508891711542,1,5,2,1,29,2,0,0,1,0,0,0,0,0,Development Department
3374,21,61,2,12,37,2.772727272727273,7,0,1,296,1.2896927654497414,1,4,4,0,21,0,3,0,1,0,0,0,0,0,Research and Development
3375,61,67,8,13,26,1.0806451612903225,3,1,0,90,0.6657515049054248,1,3,3,0,30,2,3,1,1,1,0,0,0,0,Research and Development
3376,69,115,9,13,32,1.6428571428571428,4,1,0,167,1.32459171330827,0,10,6,1,16,1,6,0,0,1,0,0,0,0,Quality Assurance
3377,72,75,0,18,37,1.0273972602739727,12,1,2,153,0.7259257205950401,0,1,4,1,33,2,2,1,0,0,0,1,1,0,Research and Development
3378,16,58,0,9,35,3.411764705882353,7,5,0,96,0.7513726183070101,0,1,2,0,25,0,0,1,0,0,1,0,0,0,Research and Development
3379,20,114,0,9,39,5.428571428571429,5,0,0,201,1.1278864688407704,0,1,5,3,21,0,3,1,0,1,1,0,1,0,Quality Assurance
3380,23,102,0,8,38,4.25,5,1,0,234,1.939126214693891,8,0,4,1,21,0,3,0,0,1,1,0,0,0,Quality Assurance
3381,21,65,0,10,30,2.9545454545454546,8,4,0,265,1.7714184680274097,1,2,2,0,25,0,3,0,0,0,1,1,0,0,IT Infrastructure
3382,78,78,0,12,44,0.9873417721518988,10,7,1,118,1.968344956613583,1,5,3,3,21,3,2,1,0,0,0,0,0,0,Research and Development
3383,69,70,0,8,33,1.0,6,4,2,193,1.2202928965777398,1,2,5,1,26,0,1,0,0,0,0,1,0,0,Sales and Marketing
3384,62,114,8,13,19,1.8095238095238095,9,7,2,272,1.022947848830265,1,5,4,2,26,2,4,1,0,0,0,1,0,0,Development Department
3385,21,62,2,10,31,2.8181818181818183,5,0,0,98,2.0409055523303494,0,2,6,0,11,0,4,0,0,0,0,0,0,0,Quality Assurance
3386,65,68,0,14,30,1.0303030303030303,6,6,2,88,1.103561208310868,0,0,4,2,27,2,2,1,0,0,0,1,0,0,Research and Development
3387,62,115,0,18,38,1.8253968253968254,7,0,1,176,0.5684170140876011,0,1,3,1,18,2,3,1,1,1,0,0,0,0,Sales and Marketing
3388,64,119,0,13,32,1.8307692307692307,6,1,0,129,1.7850859976407003,3,2,4,1,31,0,3,1,0,0,0,1,0,0,Development Department
3389,20,62,0,9,37,2.9523809523809526,5,0,0,73,0.8423872400213024,0,3,4,1,28,0,4,0,0,0,1,0,0,0,Research and Development
3390,59,106,0,19,37,1.7666666666666666,8,8,1,176,1.6298686428510438,5,8,3,1,32,0,5,0,0,1,1,0,0,0,Sales and Marketing
3391,69,67,0,12,27,0.9571428571428572,6,1,1,117,0.5513971213928259,0,1,4,1,24,3,4,0,0,0,0,0,0,0,Development Department
3392,16,59,0,8,31,3.4705882352941178,6,0,1,109,0.7706028932230228,0,1,3,2,19,0,4,0,1,0,1,0,1,0,Sales and Marketing
3393,70,110,0,18,30,1.5492957746478873,11,1,2,95,1.2718242031831606,0,7,3,1,16,1,3,1,0,0,0,1,0,0,Quality Assurance
3394,21,98,0,7,34,4.454545454545454,4,0,0,120,0.7354834033561028,1,7,3,2,25,1,2,1,0,0,1,1,1,0,Research and Development
3395,66,104,0,15,30,1.5522388059701493,8,3,1,81,1.879513507709584,0,3,5,0,18,0,5,1,0,0,0,1,0,0,Sales and Marketing
3396,12,100,1,11,34,7.6923076923076925,2,0,0,88,1.855572822672077,0,2,4,0,13,0,5,0,0,0,0,1,0,0,Sales and Marketing
3397,10,52,1,10,30,4.7272727272727275,8,2,4,80,1.1340961498484365,0,1,3,0,19,0,0,0,0,0,0,0,0,0,Research and Development
3398,17,114,0,16,33,6.333333333333333,2,1,0,275,1.5862806215950551,0,1,4,0,15,0,4,0,0,0,0,0,0,0,Development Department
3399,61,114,0,16,44,1.8387096774193548,5,2,1,221,1.628451393202234,1,5,6,0,20,1,3,1,0,0,0,0,0,0,Research and Development
3400,61,67,0,11,30,1.0806451612903225,6,4,1,137,1.6655181377805774,1,4,2,1,25,0,3,1,0,0,0,1,0,0,Sales and Marketing
3401,11,53,0,14,22,4.416666666666667,5,0,0,71,1.2260139317318173,0,0,4,0,25,0,3,1,0,0,0,0,0,0,IT Infrastructure
3402,14,57,0,15,37,3.8,7,0,3,82,1.9622003311042895,0,1,4,1,23,0,3,0,0,0,0,1,0,0,Development Department
3403,14,116,0,9,39,7.733333333333333,4,1,0,281,2.144677095070462,2,1,6,3,22,0,4,1,0,0,0,1,0,0,Sales and Marketing
3404,19,62,0,10,22,3.1,11,7,2,63,0.8865728768390261,0,3,0,0,27,0,0,1,1,0,0,1,0,0,IT Infrastructure
3405,19,94,0,11,30,4.7,2,0,0,94,2.007858199608664,0,4,3,2,22,0,5,1,0,0,1,0,1,0,Development Department
3406,14,94,1,11,36,6.266666666666667,6,3,1,223,1.7570207665035127,3,2,4,1,18,0,2,0,0,1,0,0,0,0,Quality Assurance
3407,14,97,0,12,36,6.466666666666667,3,0,0,106,2.026207096206073,0,5,4,2,17,0,5,0,1,1,1,0,0,0,Research and Development
3408,24,114,0,5,34,4.56,3,0,0,529,1.2739314023658326,1,8,5,1,24,0,2,0,0,0,0,0,0,0,Development Department
3409,14,58,0,11,32,3.8666666666666667,5,1,0,149,1.6077963123553909,0,2,4,0,15,0,2,0,0,0,0,0,0,0,Development Department
3410,18,62,0,7,27,3.263157894736842,5,0,1,231,0.9509644042204743,0,4,2,1,23,0,2,1,1,0,0,1,0,0,Sales and Marketing
3411,12,53,1,11,20,4.076923076923077,7,1,2,47,1.7489603209027282,0,2,3,0,18,0,0,1,0,0,0,0,0,0,IT Infrastructure
3412,15,59,2,14,42,3.6875,6,0,0,201,1.4832252547206368,0,0,4,0,17,0,4,1,0,0,0,0,0,0,Development Department
3413,56,63,0,11,27,1.105263157894737,6,0,1,78,1.254575562570945,0,1,2,0,20,0,3,0,0,0,0,0,0,0,Research and Development
3414,16,89,2,13,34,5.235294117647059,3,2,0,178,1.6960812389388076,0,3,3,1,26,0,1,0,0,0,0,0,0,0,Development Department
3415,66,109,9,10,34,1.626865671641791,9,0,1,135,1.3773238768390899,0,2,8,2,21,0,2,1,0,0,0,0,1,0,Development Department
3416,63,101,0,16,38,1.578125,5,1,0,175,1.6953760582596267,0,0,7,2,24,0,5,0,0,0,0,0,1,0,Sales and Marketing
3417,55,103,0,15,34,1.8392857142857142,5,10,1,98,1.842832671651436,1,2,5,3,22,2,2,1,0,0,1,1,1,0,Development Department
3418,10,52,1,9,32,4.7272727272727275,4,1,1,45,1.8427276385005371,0,0,3,0,26,0,1,0,1,0,0,1,0,0,IT Infrastructure
3419,64,121,0,17,21,1.8615384615384616,7,2,1,182,1.017106101112537,0,9,7,1,33,2,4,0,1,0,1,0,0,0,Sales and Marketing
3420,12,91,0,16,29,7.0,5,3,1,102,2.1741788203454533,1,4,3,2,25,0,1,1,1,0,1,0,0,0,Quality Assurance
3421,56,95,0,18,37,1.6666666666666667,10,3,2,99,1.5246118943687776,0,0,4,1,23,1,2,0,0,0,0,0,0,0,Quality Assurance
3422,19,105,2,14,37,5.25,10,1,0,84,1.1426997141258008,0,0,5,3,23,0,3,1,0,0,1,0,0,0,Sales and Marketing
3423,17,86,2,9,28,4.777777777777778,6,1,0,64,0.7072046462482405,0,0,4,1,16,0,2,0,1,0,0,0,0,0,IT Infrastructure
3424,50,102,6,19,26,2.0,9,4,1,204,2.0421446145542372,0,7,5,1,25,1,2,0,0,0,0,0,0,0,Sales and Marketing
3425,81,78,11,18,34,0.9512195121951219,8,6,4,123,1.4270626755300124,2,6,3,1,18,1,2,0,0,0,0,0,0,0,Sales and Marketing
3426,11,53,1,14,17,4.416666666666667,5,0,1,64,0.9738103937602651,0,3,2,1,22,0,2,0,0,1,0,1,0,0,Sales and Marketing
3427,86,132,11,17,30,1.5172413793103448,5,1,1,203,1.28220294305583,2,1,6,0,27,3,3,1,0,0,0,0,0,0,Sales and Marketing
3428,14,91,1,13,42,6.066666666666666,1,0,0,213,1.2783107204214272,0,6,4,2,23,0,5,0,0,0,1,1,0,0,Development Department
3429,25,95,3,6,41,3.6538461538461537,6,2,0,152,2.0366632441616033,0,6,6,2,22,0,4,1,1,1,1,0,0,0,Research and Development
3430,17,96,0,10,36,5.333333333333333,4,0,0,104,1.398991417761423,3,4,5,1,25,0,2,1,0,0,0,1,0,0,Quality Assurance
3431,64,115,8,13,36,1.7692307692307692,2,2,0,787,1.2800784213128267,6,7,5,0,21,2,3,1,0,0,0,0,0,0,IT Infrastructure
3432,26,66,3,12,23,2.4444444444444446,5,7,1,81,1.76523289491676,0,2,5,1,26,0,4,1,0,0,0,1,0,0,Development Department
3433,13,57,1,6,28,4.071428571428571,5,2,0,52,1.2085102041383415,0,2,3,0,23,0,1,0,0,0,1,0,0,0,Quality Assurance
3434,22,90,3,4,32,3.9130434782608696,6,7,1,132,0.9121688269129535,1,2,3,3,27,0,4,1,0,0,0,0,0,0,Research and Development
3435,14,56,1,12,28,3.7333333333333334,4,0,0,81,1.7645980528938952,0,3,4,0,27,0,3,0,0,0,0,0,0,0,Sales and Marketing
3436,58,109,8,16,33,1.847457627118644,9,5,0,287,1.9205866857393192,5,3,7,3,20,0,2,0,0,0,0,1,0,0,Research and Development
3437,62,107,0,19,40,1.6984126984126984,5,2,1,124,0.6195417541967819,2,9,3,2,28,1,5,0,0,0,0,0,0,0,Quality Assurance
3438,65,70,0,17,30,1.0606060606060606,6,1,1,120,1.8216682731878282,0,7,2,0,19,2,4,0,0,0,0,1,0,0,Quality Assurance
3439,49,63,0,18,30,1.26,5,1,0,77,1.1945947937262211,0,1,2,0,30,2,3,1,0,0,1,0,0,0,Development Department
3440,18,60,0,13,36,3.1578947368421053,8,2,5,174,1.028437058924435,4,4,2,2,17,0,1,1,0,1,0,0,0,0,Development Department
3441,17,59,0,13,25,3.2777777777777777,3,1,0,108,0.6571038390815473,0,0,4,0,19,0,0,1,0,0,0,0,0,0,IT Infrastructure
3442,20,99,0,9,29,4.714285714285714,5,3,1,115,0.9497127262149886,0,1,4,2,22,0,2,1,0,1,0,0,1,0,Sales and Marketing
3443,19,64,0,15,28,3.2,7,2,2,96,1.0953047013776902,0,1,1,1,25,0,0,0,0,0,0,0,0,0,Research and Development
3444,15,58,2,18,32,3.625,5,2,0,95,0.7147763638878984,0,2,4,0,23,0,2,0,0,0,0,1,0,0,Sales and Marketing
3445,14,57,0,9,30,3.8,5,0,1,52,0.8971850974304983,1,4,3,1,25,0,0,0,0,1,0,0,0,0,Research and Development
3446,57,114,7,12,33,1.9655172413793103,8,4,2,340,1.6642261808445713,1,3,3,3,25,1,6,1,0,0,1,1,0,0,Sales and Marketing
3447,12,93,1,7,30,7.153846153846154,4,1,0,220,1.7449066089648042,0,2,5,3,22,0,1,0,0,0,0,0,1,0,Quality Assurance
3448,10,105,0,9,28,9.545454545454545,5,0,0,123,1.941122012222517,0,2,3,3,12,0,5,0,0,0,0,1,1,0,Quality Assurance
3449,14,58,0,14,35,3.8666666666666667,8,8,2,91,0.8638866704852214,0,1,2,1,26,0,4,1,0,0,1,1,0,0,Sales and Marketing
3450,55,65,7,12,31,1.1607142857142858,7,2,2,75,0.5993666783633422,0,3,3,1,23,2,1,0,0,0,1,0,1,0,IT Infrastructure
3451,25,66,3,11,35,2.5384615384615383,3,1,0,414,1.2790386530124878,4,3,4,0,20,0,2,0,1,1,0,1,0,0,Quality Assurance
3452,17,100,0,13,28,5.555555555555555,7,2,0,326,1.1808437693273972,2,3,7,3,31,0,3,1,0,0,1,0,0,0,IT Infrastructure
3453,14,56,0,8,28,3.7333333333333334,3,3,0,119,1.7770996199306772,0,3,3,0,7,0,4,0,0,0,0,0,0,0,Quality Assurance
3454,69,74,0,13,31,1.0571428571428572,6,0,1,245,1.3399544245584885,3,4,2,1,26,3,1,1,0,0,1,0,1,0,Development Department
3455,12,96,0,7,33,7.384615384615385,4,1,0,243,2.1183089263950983,5,1,5,0,9,0,2,1,0,0,0,0,0,0,Development Department
3456,17,58,0,13,36,3.2222222222222223,3,0,1,202,0.6884762531093847,0,1,1,0,23,0,0,1,0,0,1,0,0,0,Sales and Marketing
3457,64,70,0,14,30,1.0769230769230769,9,1,1,84,1.077822240247388,0,7,2,1,22,3,3,0,0,0,1,0,0,0,Research and Development
3458,17,58,2,5,36,3.2222222222222223,5,0,0,83,1.2045275688196555,0,2,5,1,6,0,1,1,1,0,0,0,1,0,Development Department
3459,65,68,9,15,35,1.0303030303030303,3,1,0,181,0.7197432419991343,0,3,2,2,31,2,3,1,0,0,0,1,0,0,Quality Assurance
3460,20,112,2,6,34,5.333333333333333,3,2,0,153,1.534523822237625,1,2,4,2,15,0,3,1,0,0,0,1,0,0,Quality Assurance
3461,85,134,11,15,31,1.558139534883721,8,2,0,283,0.6070478531401361,3,7,6,2,32,1,5,1,0,0,1,1,0,0,Development Department
3462,17,102,2,6,37,5.666666666666667,7,2,1,181,1.7390876928279575,0,0,5,1,16,0,5,1,0,0,0,0,1,0,Development Department
3463,17,60,2,9,27,3.3333333333333335,6,5,0,116,0.6561647411482842,0,2,5,0,19,0,4,0,1,0,1,1,0,0,Research and Development
3464,58,69,0,12,32,1.1694915254237288,3,2,1,54,1.8452928296779731,0,6,3,3,13,2,1,1,1,0,1,0,1,0,Development Department
3465,12,104,0,12,33,8.0,2,0,0,239,0.8375404573679768,0,3,3,1,23,0,5,1,0,0,0,0,0,0,Sales and Marketing
3466,16,58,2,9,31,3.411764705882353,2,0,0,172,1.286877063444054,3,4,4,1,18,0,3,1,0,0,0,1,0,0,Research and Development
3467,64,104,8,12,32,1.6,6,0,1,736,0.7810780982327883,7,0,3,1,23,1,6,0,1,0,0,0,0,0,Development Department
3468,16,90,0,8,29,5.294117647058823,4,0,0,98,0.8585068971374065,0,0,6,2,20,0,3,0,0,1,0,1,0,0,Quality Assurance
3469,46,68,0,15,24,1.446808510638298,13,2,1,59,1.625227789116101,0,4,4,0,15,0,3,0,0,0,0,1,0,0,Development Department
3470,12,95,1,9,40,7.3076923076923075,3,1,2,109,1.8806073321445331,1,5,7,3,24,0,4,1,1,0,0,1,0,0,Sales and Marketing
3471,83,118,0,14,32,1.4047619047619047,7,1,2,223,1.6509414877702806,1,7,5,1,24,2,3,1,0,0,1,1,0,0,Sales and Marketing
3472,23,113,0,7,33,4.708333333333333,9,1,1,120,1.2472377768971743,1,7,5,1,33,0,1,0,0,0,0,0,0,0,Quality Assurance
3473,20,112,2,7,33,5.333333333333333,6,1,1,319,2.1461790556933655,0,4,5,0,19,0,2,1,0,0,0,0,1,0,Research and Development
3474,69,109,0,17,39,1.5571428571428572,6,2,0,120,1.056667662094044,0,7,7,3,24,0,6,1,0,0,0,1,1,0,Quality Assurance
3475,20,102,2,16,43,4.857142857142857,5,4,1,126,1.0136336274321815,1,2,5,2,14,0,6,0,1,1,0,1,0,0,Development Department
3476,72,68,9,15,34,0.9315068493150684,2,3,1,114,2.0227033379488453,0,4,4,0,18,1,5,1,0,0,0,0,0,0,Quality Assurance
3477,74,112,0,12,33,1.4933333333333334,11,4,1,1468,2.0107152079202,4,8,5,1,30,0,6,1,0,0,0,1,0,0,Research and Development
3478,59,108,0,15,28,1.8,6,2,1,108,1.4417539617271071,0,6,1,1,30,1,6,1,1,0,0,1,0,0,IT Infrastructure
3479,20,63,0,14,25,3.0,3,1,0,153,0.903558767429757,0,4,5,1,18,0,3,1,0,0,1,0,0,0,Quality Assurance
3480,14,56,0,13,23,3.7333333333333334,4,1,1,55,0.9697482733795583,0,1,3,0,21,0,0,1,0,0,0,0,0,0,Research and Development
3481,26,109,3,8,30,4.037037037037037,10,2,0,169,1.402439278750276,0,2,2,2,28,1,3,1,0,0,1,0,0,0,IT Infrastructure
3482,73,79,0,12,22,1.0675675675675675,8,4,0,88,1.6961818334260816,0,2,5,2,27,0,2,0,0,0,0,0,0,0,Research and Development
3483,74,68,0,13,38,0.9066666666666666,7,2,0,308,0.6433812166045548,1,6,4,0,28,3,2,0,0,1,1,0,0,0,Research and Development
3484,67,109,0,16,36,1.6029411764705883,6,12,1,286,1.579593836100154,3,8,7,0,26,1,5,0,1,1,1,0,1,0,IT Infrastructure
3485,22,60,0,12,31,2.608695652173913,5,0,1,124,0.7329271435519898,0,1,4,0,18,1,0,0,0,0,1,1,0,0,Quality Assurance
3486,81,100,0,18,39,1.2195121951219512,8,2,0,92,1.8027514824684057,0,3,5,1,29,3,1,0,0,0,1,1,0,0,IT Infrastructure
3487,22,104,3,12,29,4.521739130434782,6,1,1,132,1.4338295072825145,0,7,6,0,31,0,3,0,0,0,0,0,0,0,Quality Assurance
3488,20,90,0,11,29,4.285714285714286,3,1,1,108,2.1131125642754403,0,0,5,0,19,0,2,1,0,1,0,0,0,0,Research and Development
3489,15,93,0,13,24,5.8125,4,0,0,192,1.8038483483422554,0,2,5,0,25,0,2,1,1,0,0,1,0,0,Quality Assurance
3490,13,56,0,8,36,4.0,1,0,0,60,1.3658429860715522,0,2,4,0,22,0,1,0,0,0,0,0,0,0,Sales and Marketing
3491,12,91,1,7,29,7.0,2,0,1,227,0.9217657241619472,8,0,5,1,18,0,4,0,1,0,0,1,1,0,IT Infrastructure
3492,20,62,0,15,32,2.9523809523809526,4,1,0,204,1.4021649076753433,1,3,2,1,26,0,0,1,0,1,0,1,0,0,IT Infrastructure
3493,16,57,2,16,37,3.3529411764705883,4,1,0,54,0.7722553394624692,0,1,3,1,25,0,3,1,0,0,0,1,0,0,Development Department
3494,16,106,0,7,41,6.235294117647059,6,1,0,119,2.044802423352546,0,7,7,3,24,0,5,1,0,0,1,0,0,0,Research and Development
3495,70,103,9,21,34,1.4507042253521127,5,3,3,153,0.8886227506965222,2,0,4,2,34,0,5,0,0,0,0,0,0,0,Research and Development
3496,20,62,0,5,34,2.9523809523809526,6,2,0,210,1.8866214488476016,3,4,1,1,30,0,4,1,0,0,0,0,1,0,Quality Assurance
3497,23,101,3,9,29,4.208333333333333,5,3,1,102,1.0821038350009595,2,4,3,0,22,0,5,1,0,0,0,0,0,0,Sales and Marketing
3498,90,110,12,19,43,1.2087912087912087,3,2,0,188,0.8691115871582796,3,7,7,2,27,4,4,1,1,0,0,1,1,0,Research and Development
3499,53,94,7,11,33,1.7407407407407407,5,0,0,306,1.0085764303147273,0,0,5,1,17,2,5,1,0,1,1,0,1,0,Sales and Marketing
3500,68,74,0,8,33,1.0724637681159421,5,2,2,161,1.5935051489035192,0,7,4,3,33,1,2,1,1,0,0,0,1,0,Development Department
3501,73,72,10,16,31,0.972972972972973,10,0,0,63,1.3170125426803962,0,6,6,2,26,2,2,1,0,0,0,0,0,0,IT Infrastructure
3502,19,61,2,9,38,3.05,5,1,0,79,0.7527087310746652,0,2,5,0,18,0,4,0,0,0,0,0,0,0,Sales and Marketing
3503,79,80,0,10,34,1.0,9,2,1,273,0.7355885258890196,0,4,4,2,22,0,2,1,0,0,1,0,1,0,Research and Development
3504,58,103,0,13,37,1.7457627118644068,7,5,1,250,1.1201673903106837,0,2,3,1,20,1,2,0,1,0,0,0,0,0,IT Infrastructure
3505,56,118,7,13,36,2.0701754385964914,4,0,0,91,1.0699205406284198,2,3,4,2,33,0,4,1,1,0,0,1,0,0,Sales and Marketing
3506,67,75,0,10,31,1.1029411764705883,9,3,1,156,1.8106913524031385,3,3,4,2,30,3,2,0,1,0,0,1,0,0,Sales and Marketing
3507,15,58,2,8,37,3.625,4,0,0,184,1.4671297857347347,0,0,1,0,13,0,2,1,0,0,0,0,0,0,Quality Assurance
3508,79,78,0,12,34,0.975,9,10,1,205,0.8093224791322691,0,0,4,1,19,2,6,0,0,0,0,0,1,0,IT Infrastructure
3509,75,78,0,11,28,1.0263157894736843,9,3,1,221,0.5733039724105036,4,7,4,2,27,1,1,1,0,0,0,0,0,0,Sales and Marketing
3510,63,65,8,15,28,1.015625,8,4,3,702,0.6840134083695397,3,2,4,2,20,2,4,1,0,0,0,0,0,0,Quality Assurance
3511,78,116,0,15,35,1.4683544303797469,9,4,1,165,1.594668158026334,2,11,3,0,25,3,4,1,0,0,1,1,0,0,Research and Development
3512,17,59,2,11,37,3.2777777777777777,5,0,0,120,1.8689792338749898,0,0,4,2,29,0,3,0,0,1,0,0,0,0,Sales and Marketing
3513,53,67,7,10,41,1.2407407407407407,7,6,1,78,1.7110292265796705,0,6,3,1,29,1,2,0,1,1,0,0,0,0,Quality Assurance
3514,68,109,9,17,26,1.5797101449275361,9,3,0,121,1.7322045177104626,0,6,5,4,17,1,4,1,0,0,0,0,0,0,Quality Assurance
3515,71,102,9,14,34,1.4166666666666667,7,2,1,133,0.9339414191216018,2,3,5,1,21,0,4,0,0,0,0,0,1,0,IT Infrastructure
3516,10,88,1,11,36,8.0,7,1,0,174,2.2236290477724507,0,1,5,2,22,0,4,1,0,0,0,1,0,0,Quality Assurance
3517,69,71,0,22,34,1.0142857142857142,7,6,1,90,0.6600413766444475,0,7,3,0,31,3,0,0,0,1,1,0,0,0,Sales and Marketing
3518,60,104,8,15,39,1.7049180327868851,9,0,1,356,1.782790546276404,2,3,4,1,21,1,5,0,0,0,0,0,0,0,Development Department
3519,20,62,0,14,35,2.9523809523809526,7,1,3,63,0.7337973394932149,0,2,4,1,23,0,1,1,0,0,0,0,0,0,Research and Development
3520,67,73,0,16,27,1.0735294117647058,6,4,0,211,0.9335028393970439,0,7,3,0,23,2,5,0,0,0,0,0,0,0,Sales and Marketing
3521,11,94,0,9,28,7.833333333333333,7,0,1,152,1.4781210422503568,1,1,5,3,29,0,2,1,0,0,1,1,0,0,Sales and Marketing
3522,14,56,1,10,33,3.7333333333333334,3,1,0,109,0.6920111561459946,0,0,2,1,24,0,1,0,0,0,1,0,0,0,Research and Development
3523,62,68,0,16,37,1.0793650793650793,7,1,0,270,1.1236379705457897,4,1,1,0,24,0,4,0,0,0,0,0,0,0,Research and Development
3524,70,116,0,21,35,1.6338028169014085,13,1,0,121,1.0741856577993438,0,2,6,4,18,2,6,1,0,0,1,1,0,0,Quality Assurance
3525,13,99,1,9,26,7.071428571428571,4,1,0,102,1.6829009797879417,1,5,3,0,15,0,4,0,1,0,0,1,0,0,Sales and Marketing
3526,12,97,0,13,28,7.461538461538462,4,2,0,87,1.8008662991755562,0,1,6,2,8,0,3,1,0,1,0,0,0,0,Quality Assurance
3527,67,116,9,12,38,1.7058823529411764,8,2,2,166,0.6869194212343969,0,0,6,2,27,0,4,1,0,0,0,1,1,0,IT Infrastructure
3528,10,96,1,8,32,8.727272727272727,4,0,0,109,0.8189209000695412,0,5,6,1,24,0,0,1,0,0,0,0,0,0,Quality Assurance
3529,25,98,0,12,34,3.769230769230769,6,1,0,222,1.7769139066245438,6,7,5,1,25,0,5,1,0,0,0,1,0,0,IT Infrastructure
3530,72,119,0,24,40,1.63013698630137,9,13,2,210,1.340891190237892,0,6,5,0,23,2,4,1,0,1,0,0,0,0,Development Department
3531,20,99,2,3,28,4.714285714285714,4,0,0,191,1.443383701728174,2,2,3,3,28,0,2,1,0,0,1,0,0,0,Sales and Marketing
3532,14,107,0,10,32,7.133333333333334,3,0,0,119,2.1850750068125793,0,0,5,0,29,0,4,1,0,0,0,1,0,0,IT Infrastructure
3533,10,80,0,10,30,7.2727272727272725,7,11,0,128,1.3747941158062218,2,3,4,0,17,0,2,1,0,0,0,0,0,0,Development Department
3534,20,63,0,9,34,3.0,2,1,0,418,0.8842887822079709,4,1,4,2,27,0,4,1,1,0,0,0,0,0,Research and Development
3535,22,65,0,14,36,2.8260869565217392,1,0,0,61,1.6057443178041095,1,3,2,0,22,0,3,1,0,0,0,0,0,0,Quality Assurance
3536,18,62,0,12,25,3.263157894736842,2,0,0,52,1.8214118289618022,0,4,3,1,18,0,3,1,0,0,0,0,0,0,Development Department
