id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,SentReceivedRatio,UniqueRecipients,HiddenCopy,CarbonCopy,TextLength,BytesSentReceivedRatio,QuestionMarks,ResponseTime,MessagesReadLater,DaysBetweenReceivedAndRead,AnsweredMessages,UnansweredMessages,UnrepliedMessages,MentionColleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,PoliteMessage,Resigned,Group
3646,62,90,2,12,21,1.4285714285714286,6,2,5,224,1.0542610504471122,3,5,5,3,27,22,6,2,0,0,0,1,0,0,Development Department
3647,65,82,2,17,18,1.2424242424242424,6,3,2,190,0.5094001989949222,4,4,3,2,26,12,7,0,0,0,0,1,0,0,Research and Development
3648,65,84,2,13,11,1.2727272727272727,4,3,5,71,0.5498109997561241,4,2,5,4,20,14,11,1,0,1,0,0,0,0,Sales and Marketing
3649,68,66,2,9,10,0.9565217391304348,4,3,3,65,1.9852518969059514,4,4,5,2,27,4,6,2,0,3,0,0,0,0,Quality Assurance
3650,66,79,2,15,21,1.1791044776119404,7,3,5,28,0.7074762407962998,3,4,4,1,24,10,18,0,0,1,0,0,0,0,Development Department
3651,69,77,2,16,11,1.1,8,3,5,97,1.5724521150495872,4,3,5,0,25,13,6,1,0,1,0,1,0,0,Development Department
3652,74,73,2,12,11,0.9733333333333334,7,2,4,79,1.571382401306491,4,3,3,1,26,11,6,0,0,0,0,0,0,0,Research and Development
3653,76,87,3,16,13,1.12987012987013,6,2,4,105,1.4469289878999723,3,4,6,3,23,20,16,2,0,0,0,0,0,0,Quality Assurance
3654,62,97,2,19,9,1.5396825396825398,11,3,5,66,0.825188636567729,3,6,5,3,20,4,14,0,0,3,0,0,0,0,Quality Assurance
3655,75,86,3,17,14,1.131578947368421,5,1,5,75,0.9913730073491444,3,3,4,2,29,5,8,0,0,0,0,0,0,0,Quality Assurance
3656,67,94,2,15,14,1.3823529411764706,4,3,1,116,1.8831701851095868,3,4,4,4,18,14,13,0,0,2,0,1,0,0,Research and Development
3657,72,97,2,9,21,1.3287671232876712,3,9,1,157,0.8614830958180444,4,3,6,0,17,5,10,2,0,2,0,1,0,0,Research and Development
3658,64,85,2,17,12,1.3076923076923077,7,2,2,71,0.8141833946658728,3,2,4,2,17,11,11,1,0,0,0,0,0,0,IT Infrastructure
3659,63,83,2,16,15,1.296875,6,7,4,110,1.3053690220665712,3,5,4,1,23,16,15,3,0,1,0,1,0,0,IT Infrastructure
3660,70,72,2,14,19,1.0140845070422535,3,5,5,76,1.9208163272066094,4,5,5,3,18,8,7,2,0,0,0,1,0,0,IT Infrastructure
3661,65,86,2,19,14,1.303030303030303,11,1,6,53,1.9873420119823475,3,5,5,2,27,17,5,1,0,2,0,1,0,0,Sales and Marketing
3662,72,65,2,20,10,0.8904109589041096,10,6,7,79,1.0431634223017168,4,3,2,1,20,11,9,2,0,1,0,0,0,0,Development Department
3663,65,82,2,10,14,1.2424242424242424,10,4,5,206,1.7792137672892432,3,4,6,1,19,18,13,2,0,4,0,1,0,0,IT Infrastructure
3664,68,100,2,12,16,1.4492753623188406,6,3,2,570,1.920362067844093,4,3,4,0,28,11,8,1,0,2,0,1,0,0,Sales and Marketing
3665,65,86,2,13,15,1.303030303030303,7,3,8,806,1.1789144339148527,4,3,4,2,32,12,6,0,0,0,0,1,0,0,Sales and Marketing
3666,61,94,2,7,17,1.5161290322580645,8,7,6,97,1.2956501956798514,3,5,6,0,24,15,12,3,0,3,0,0,0,0,Research and Development
3667,66,81,2,14,14,1.208955223880597,6,2,1,109,1.8065637927394538,4,6,5,2,25,22,15,2,0,3,0,0,0,0,Quality Assurance
3668,69,98,2,15,20,1.4,7,2,3,164,0.7581403203667592,4,5,5,0,19,11,0,3,0,0,0,0,0,0,Quality Assurance
3669,68,85,2,9,15,1.2318840579710144,8,4,4,61,1.8898977496729608,4,5,5,2,20,18,4,3,0,1,0,1,0,0,IT Infrastructure
3670,61,92,2,9,12,1.4838709677419355,7,3,4,120,0.605589533531265,4,3,6,3,26,13,10,2,0,1,0,1,0,0,Development Department
3671,50,92,2,12,13,1.803921568627451,6,2,5,227,1.4450609653083526,3,5,6,0,30,14,8,2,0,3,0,0,0,0,Development Department
3672,69,102,2,18,21,1.457142857142857,6,7,5,17,1.3647265467036391,4,2,5,0,23,18,15,1,0,2,0,1,0,0,Development Department
3673,60,94,2,15,19,1.540983606557377,8,3,7,471,1.3487419182845624,3,5,5,3,25,18,6,0,0,1,0,0,0,0,Sales and Marketing
3674,51,66,2,14,12,1.2692307692307692,9,1,3,92,0.5344626640509174,4,5,5,2,10,12,11,1,0,4,0,0,0,0,Sales and Marketing
3675,65,74,2,18,16,1.121212121212121,6,4,2,173,0.882468871646883,4,3,4,2,27,11,10,3,0,0,0,1,0,0,Sales and Marketing
3676,74,79,2,21,17,1.0533333333333332,8,3,5,129,1.2713850530148132,4,5,4,0,25,9,6,2,0,0,0,0,0,0,Research and Development
3677,66,74,2,13,12,1.1044776119402986,7,3,2,202,1.8882176803072062,3,3,6,3,16,9,6,0,0,3,0,1,0,0,Sales and Marketing
3678,62,83,2,14,15,1.3174603174603174,12,1,4,483,1.881072008785262,4,2,6,2,16,13,8,2,0,2,0,0,0,0,Development Department
3679,65,79,2,16,15,1.196969696969697,8,1,5,443,0.6183768550904833,4,4,5,0,26,14,13,0,0,2,0,1,0,0,Development Department
3680,56,75,2,15,17,1.3157894736842106,6,2,3,71,0.7034950830722329,3,4,5,1,23,16,13,0,0,1,0,1,0,0,Quality Assurance
3681,58,77,2,17,14,1.305084745762712,6,1,5,174,1.3589031331914376,3,3,3,1,19,17,5,1,0,3,0,0,0,0,Development Department
3682,80,76,3,10,16,0.9382716049382716,6,4,1,106,1.7104784190055995,4,2,5,2,24,12,1,0,0,1,0,1,0,0,Sales and Marketing
3683,71,64,2,17,12,0.8888888888888888,6,2,2,196,1.7001011659563914,4,6,4,2,28,14,8,2,0,4,0,0,0,0,Sales and Marketing
3684,63,83,2,12,14,1.296875,8,2,7,94,1.0381157866841324,4,5,6,2,30,16,12,1,0,2,0,0,0,0,IT Infrastructure
3685,58,77,2,11,10,1.305084745762712,6,3,2,143,0.5269503624903901,4,5,4,1,21,14,14,2,0,1,0,1,0,0,Research and Development
3686,68,94,2,11,15,1.3623188405797102,4,3,2,327,0.9777946296386607,3,5,7,1,22,7,10,1,0,2,0,1,0,0,Development Department
3687,59,81,2,15,20,1.35,10,1,4,87,0.5141526091737592,4,3,4,2,26,10,1,2,0,1,0,1,0,0,Research and Development
3688,71,82,2,14,17,1.1388888888888888,5,1,2,119,0.8726927837749258,4,4,4,0,14,13,14,1,0,3,0,1,0,0,Development Department
3689,73,80,2,20,20,1.0810810810810811,7,2,3,114,1.5703848243773237,3,6,4,2,28,15,8,1,0,2,0,1,0,0,Quality Assurance
3690,63,77,2,15,12,1.203125,12,3,4,99,0.507794380232716,4,4,6,2,34,16,13,2,0,2,0,0,0,0,Quality Assurance
3691,67,86,2,9,17,1.2647058823529411,7,5,3,44,0.8880090812389684,3,4,3,1,19,11,8,3,0,1,0,0,0,0,Research and Development
3692,74,62,2,21,18,0.8266666666666667,6,2,2,14,1.464075913082133,3,2,5,1,21,12,10,1,0,0,0,0,0,0,Sales and Marketing
3693,76,100,3,12,18,1.2987012987012987,8,3,4,144,0.865791874473665,3,3,6,2,30,12,11,2,0,1,0,0,0,0,IT Infrastructure
3694,74,84,2,17,22,1.12,9,3,5,89,0.8973843372371506,3,5,4,3,29,8,5,2,0,0,0,1,0,0,Development Department
3695,69,85,2,12,11,1.2142857142857142,6,5,3,265,1.6348322070424364,4,4,4,2,30,19,3,2,0,1,0,0,0,0,Development Department
3696,67,80,2,15,16,1.1764705882352942,6,3,4,103,0.7590268102542002,3,6,5,1,22,19,10,0,0,2,0,1,0,0,IT Infrastructure
3697,71,83,2,18,19,1.1527777777777777,6,3,5,1227,1.581019169796737,3,7,6,1,14,16,13,2,0,2,0,0,0,0,Research and Development
3698,61,96,2,17,13,1.5483870967741935,3,3,1,139,1.8927789233277956,4,4,7,2,32,7,5,2,0,1,0,0,0,0,Research and Development
3699,68,79,2,10,12,1.144927536231884,13,2,3,39,1.2319208920809743,3,5,5,3,19,11,11,0,0,1,0,0,0,0,Development Department
3700,56,94,2,9,16,1.6491228070175439,10,7,2,178,0.6446673124106065,4,5,5,1,17,18,11,2,0,1,0,0,0,0,Quality Assurance
3701,59,84,2,14,20,1.4,6,1,1,55,0.6153025754837407,4,5,5,1,33,16,8,2,0,1,0,1,0,0,IT Infrastructure
3702,78,81,3,17,12,1.0253164556962024,8,2,3,85,0.6631197042998654,4,2,4,3,28,14,11,2,0,2,0,0,0,0,Development Department
3703,71,86,2,14,19,1.1944444444444444,9,3,6,30,0.5593140918028647,3,3,5,3,21,11,9,1,0,2,0,1,0,0,Quality Assurance
3704,67,67,2,15,16,0.9852941176470589,13,3,4,43,1.9336579779354166,3,5,5,3,33,12,13,1,0,1,0,1,0,0,Research and Development
3705,66,82,2,11,12,1.2238805970149254,12,2,5,251,0.9315625409013291,4,5,5,2,20,14,13,1,0,1,0,1,0,0,Quality Assurance
3706,56,73,2,12,10,1.280701754385965,4,4,2,263,0.856361731986911,3,6,3,1,25,16,13,1,0,2,0,1,0,0,Sales and Marketing
3707,79,77,3,12,20,0.9625,4,2,2,112,0.7274347860548063,4,2,4,3,29,18,12,2,0,1,0,0,0,0,Development Department
3708,63,80,2,15,16,1.25,8,3,5,39,0.7833475057018231,4,5,4,2,23,13,8,1,0,3,0,1,0,0,IT Infrastructure
3709,67,71,2,11,11,1.0441176470588236,9,2,5,143,1.5965645330137435,3,2,5,0,19,14,9,3,0,1,0,1,0,0,Quality Assurance
3710,80,92,3,21,10,1.1358024691358024,7,1,6,158,0.8738578150867802,4,6,6,1,22,15,13,2,0,2,0,0,0,0,Research and Development
3711,57,85,2,14,15,1.4655172413793103,3,3,5,98,0.7353325314931844,4,5,5,3,17,11,16,1,0,2,0,1,0,0,Quality Assurance
3712,77,71,3,11,13,0.9102564102564102,6,5,4,42,1.8315606226802388,4,2,7,2,22,18,7,1,0,2,0,1,0,0,Research and Development
3713,71,74,2,16,13,1.0277777777777777,9,3,2,68,0.990337846778899,3,5,5,1,22,12,9,0,0,0,0,1,0,0,Sales and Marketing
3714,68,83,2,13,18,1.2028985507246377,8,4,2,86,0.7226999485726526,3,6,4,1,27,11,12,1,0,0,0,0,0,0,Research and Development
3715,59,84,2,12,11,1.4,6,5,5,106,1.961613927961009,4,6,4,1,21,14,8,3,0,3,0,1,0,0,IT Infrastructure
3716,68,88,2,12,10,1.2753623188405796,6,1,5,275,1.4308688820147974,4,6,6,1,27,13,6,0,0,1,0,0,0,0,Sales and Marketing
3717,59,82,2,11,16,1.3666666666666667,8,3,2,197,1.2559734634058701,4,6,6,0,29,18,8,0,0,1,0,1,0,0,Quality Assurance
3718,80,77,3,9,19,0.9506172839506173,9,1,4,31,1.5055258722319178,3,2,4,0,23,13,14,0,0,2,0,0,0,0,Development Department
3719,66,86,2,11,18,1.2835820895522387,3,2,5,249,1.0418773201528788,3,3,6,0,22,13,9,1,0,0,0,1,0,0,Research and Development
3720,66,85,2,17,9,1.2686567164179106,6,1,3,302,1.6932048690839463,3,4,5,2,26,15,13,1,0,2,0,1,0,0,IT Infrastructure
3721,77,77,3,18,17,0.9871794871794872,4,4,2,124,1.2284962596920068,4,4,6,2,20,15,10,4,0,1,0,1,0,0,Development Department
3722,65,76,2,12,17,1.1515151515151516,7,3,3,144,0.7407468349903371,4,6,5,2,19,14,12,2,0,1,0,0,0,0,Development Department
3723,72,88,2,15,16,1.2054794520547945,10,3,5,125,1.7184058211068518,3,3,4,0,23,11,19,1,0,1,0,1,0,0,Sales and Marketing
3724,68,78,2,11,9,1.1304347826086956,11,1,6,55,1.0052581172105874,4,4,5,0,26,10,8,1,0,3,0,0,0,0,Quality Assurance
3725,76,94,3,15,16,1.2207792207792207,7,1,4,172,1.432671863961873,4,6,6,2,20,14,10,2,0,2,0,0,0,0,Development Department
3726,73,78,2,19,11,1.054054054054054,6,3,10,133,1.0186909900079493,3,3,4,1,19,18,7,3,0,0,0,0,0,0,IT Infrastructure
3727,62,86,2,16,16,1.3650793650793651,5,3,5,98,0.9539430474108928,3,3,6,3,18,18,9,0,0,1,0,1,0,0,Research and Development
3728,69,72,2,11,18,1.0285714285714285,9,2,5,71,0.5073286535628234,3,5,4,2,24,15,9,2,0,1,0,1,0,0,Research and Development
3729,67,80,2,16,18,1.1764705882352942,6,2,6,243,1.8625384053512637,3,4,6,1,22,18,15,2,0,1,0,1,0,0,Research and Development
3730,76,82,3,19,12,1.0649350649350648,7,6,5,101,0.5779114711213054,4,2,4,1,25,16,8,3,0,1,0,1,0,0,Sales and Marketing
3731,78,91,3,19,19,1.1518987341772151,7,1,2,128,1.5766185242015662,3,3,4,0,18,9,6,3,0,1,0,1,0,0,IT Infrastructure
3732,67,93,2,12,19,1.3676470588235294,4,1,5,448,1.4165873109953357,3,5,4,3,14,18,9,1,0,0,0,1,0,0,Development Department
3733,68,72,2,17,24,1.0434782608695652,5,1,5,56,0.5352818011179791,4,5,4,1,21,17,14,1,0,2,0,1,0,0,IT Infrastructure
3734,51,70,2,14,15,1.3461538461538463,8,3,3,66,1.567348160394412,3,4,3,0,21,12,10,2,0,2,0,0,0,0,Sales and Marketing
3735,67,79,2,12,15,1.161764705882353,12,3,4,246,0.8007377749902951,3,5,4,2,26,11,15,2,0,1,0,0,0,0,Sales and Marketing
3736,82,73,3,22,13,0.8795180722891566,9,4,2,130,1.2120995852223198,3,3,5,3,21,15,13,1,0,1,0,1,0,0,Quality Assurance
3737,57,82,2,10,18,1.4137931034482758,7,2,6,42,1.4179075123849747,4,3,6,2,20,18,8,3,0,3,0,0,0,0,IT Infrastructure
3739,64,79,2,16,18,1.2153846153846153,6,3,2,637,1.7504827448806477,3,5,3,1,24,13,19,1,0,2,0,0,0,0,Sales and Marketing
3740,76,78,3,19,18,1.0129870129870129,10,1,5,179,1.1292109966353945,3,4,4,1,34,13,7,1,0,2,0,0,0,0,Sales and Marketing
3741,65,81,2,11,19,1.2272727272727273,6,4,4,106,0.6989989615024013,4,6,6,1,25,19,7,1,0,4,0,1,0,0,Quality Assurance
3742,67,105,2,15,16,1.5441176470588236,8,4,4,209,1.1718213923653535,3,5,6,3,19,14,12,1,0,0,0,1,0,0,Research and Development
3743,57,111,2,9,21,1.9137931034482758,12,2,5,487,1.3393914978536756,4,3,6,1,26,19,15,1,0,1,0,0,0,0,Sales and Marketing
3744,78,74,3,16,16,0.9367088607594937,5,3,3,59,0.7455278603584123,4,2,6,0,30,12,9,0,0,3,0,1,0,0,Development Department
3745,79,84,3,11,13,1.05,8,1,6,193,1.424266145046155,4,6,4,2,29,18,14,2,0,3,0,1,0,0,Research and Development
3746,71,82,2,16,15,1.1388888888888888,8,6,2,162,1.3970615545663683,3,5,7,2,24,17,10,1,0,0,0,0,0,0,IT Infrastructure
3747,57,81,2,8,18,1.396551724137931,6,3,3,373,0.9971359229847234,3,4,4,2,27,9,9,1,0,2,0,0,0,0,Quality Assurance
3748,61,87,2,13,15,1.403225806451613,12,6,5,587,1.1172004219912743,4,6,5,1,22,15,11,0,0,0,0,1,0,0,Development Department
3749,66,65,2,15,11,0.9701492537313433,9,1,4,47,1.3085283733261126,4,5,3,3,29,7,6,1,0,2,0,0,0,0,Development Department
3750,64,88,2,12,13,1.353846153846154,6,1,3,70,1.037260638316113,4,5,4,3,20,16,8,2,0,2,0,0,0,0,IT Infrastructure
3751,69,88,2,12,18,1.2571428571428571,9,4,3,115,1.159243459425396,3,4,7,1,27,5,11,1,0,0,0,1,0,0,Quality Assurance
3752,61,78,2,19,12,1.2580645161290323,5,3,4,97,0.9533926077199416,3,6,3,1,20,17,9,1,0,2,0,1,0,0,Sales and Marketing
3753,73,89,2,9,12,1.2027027027027026,12,2,5,77,1.553112892768182,4,5,5,1,32,8,8,1,0,1,0,1,0,0,Quality Assurance
3754,74,82,2,13,10,1.0933333333333333,10,3,2,84,1.7118325239279177,3,5,5,2,17,13,10,1,0,1,0,1,0,0,Sales and Marketing
3755,63,76,2,16,22,1.1875,7,3,4,32,1.317812172666196,3,2,4,1,11,11,14,1,0,1,0,1,0,0,IT Infrastructure
3756,67,93,2,14,15,1.3676470588235294,12,2,7,31,0.5418188217673485,4,2,6,2,21,13,10,3,0,2,0,1,0,0,IT Infrastructure
3757,70,80,2,11,15,1.1267605633802817,12,3,4,52,0.6882194567143678,4,5,4,1,20,11,9,1,0,1,0,1,0,0,Development Department
3758,68,61,2,16,14,0.8840579710144928,4,3,4,155,1.3264658137894143,4,4,6,3,26,15,7,1,0,1,0,0,0,0,Development Department
3759,75,87,3,11,15,1.144736842105263,10,3,3,72,1.571363414112695,3,3,4,1,19,15,12,4,0,0,0,0,0,0,Development Department
3760,66,91,2,15,13,1.3582089552238805,5,4,3,85,1.776443781836876,4,4,6,0,22,20,9,2,0,1,0,0,0,0,IT Infrastructure
3761,66,71,2,9,10,1.0597014925373134,7,3,4,37,1.0242593787798664,3,5,5,3,25,16,5,3,0,1,0,0,0,0,Sales and Marketing
3762,66,80,2,18,10,1.1940298507462686,7,3,4,222,0.7454014935471416,4,6,4,3,21,14,13,2,0,0,0,0,0,0,IT Infrastructure
3763,72,80,2,19,14,1.095890410958904,4,2,6,32,0.7876540841697777,4,5,4,2,23,17,10,1,0,1,0,0,0,0,IT Infrastructure
3764,65,100,2,11,14,1.5151515151515151,8,2,3,109,1.6674686334529816,3,4,5,1,29,12,10,2,0,2,0,0,0,0,Development Department
3765,60,77,2,20,13,1.2622950819672132,14,4,6,61,0.9279126706974035,3,6,4,2,35,16,14,1,0,0,0,1,0,0,Quality Assurance
3766,63,79,2,9,13,1.234375,7,3,3,145,0.5864862024110864,3,4,5,1,25,11,8,2,0,3,0,0,0,0,Development Department
3767,70,79,2,13,16,1.1126760563380282,6,4,3,111,1.7974429826407459,3,3,6,0,23,16,12,1,0,1,0,0,0,0,Quality Assurance
3768,68,99,2,13,10,1.434782608695652,9,2,4,35,1.2952651404408317,4,5,5,0,27,14,11,0,0,3,0,1,0,0,Sales and Marketing
3769,81,73,3,13,13,0.8902439024390244,5,2,3,215,1.9778347767524314,4,5,6,0,26,12,14,1,0,1,0,0,0,0,Sales and Marketing
3770,69,86,2,16,15,1.2285714285714286,10,3,4,114,1.3381097977667116,4,5,6,1,28,16,15,2,0,2,0,0,0,0,Research and Development
3771,62,75,2,17,14,1.1904761904761905,8,2,2,202,0.8506014005110618,4,6,6,0,21,16,14,3,0,0,0,0,0,0,Research and Development
3772,59,83,2,12,15,1.3833333333333333,10,6,5,47,1.6822214471835726,4,4,3,1,18,13,9,2,0,1,0,0,0,0,Research and Development
3773,76,77,3,14,18,1.0,8,3,9,157,1.559333783575753,4,2,5,0,18,11,9,2,0,0,0,0,0,0,Sales and Marketing
3774,65,91,2,19,11,1.378787878787879,5,4,5,61,1.301464944163834,3,4,5,0,32,9,13,2,0,0,0,0,0,0,Development Department
3775,71,95,2,12,19,1.3194444444444444,8,5,6,284,1.7224484683289298,4,6,6,1,26,18,14,0,0,1,0,0,0,0,Development Department
3777,76,75,3,15,15,0.974025974025974,9,3,2,697,0.8438038253201199,3,4,5,2,21,18,6,1,0,1,0,0,0,0,IT Infrastructure
3778,62,94,2,16,19,1.492063492063492,10,2,6,238,1.4841445730480245,3,2,4,3,23,14,1,3,0,1,0,0,0,0,Research and Development
3779,71,90,2,18,12,1.25,9,3,4,83,0.9171617593834616,4,3,6,3,31,20,20,0,0,0,0,0,0,0,Development Department
3780,67,78,2,17,12,1.1470588235294117,7,3,2,124,1.8364930394668788,3,4,6,1,26,20,5,1,0,2,0,0,0,0,Research and Development
3781,70,82,2,8,16,1.1549295774647887,8,3,4,216,0.6316059781881429,3,4,4,2,25,18,10,1,0,1,0,1,0,0,Research and Development
3782,63,66,2,15,13,1.03125,4,3,1,56,1.647761731700096,4,5,3,2,19,11,5,0,0,1,0,0,0,0,IT Infrastructure
3783,53,84,2,7,14,1.5555555555555556,5,1,4,83,0.783946398264252,3,6,3,0,26,12,9,1,0,2,0,0,0,0,Sales and Marketing
3784,65,77,2,18,19,1.1666666666666667,8,4,2,157,0.9487459870740451,3,4,5,1,16,14,9,2,0,1,0,1,0,0,Development Department
3785,57,96,2,18,12,1.6551724137931034,9,2,8,114,0.8883844946147205,3,2,7,0,27,14,4,2,0,1,0,1,0,0,IT Infrastructure
3786,77,79,3,12,16,1.0128205128205128,10,2,3,90,1.4355295292428532,3,6,7,1,24,12,6,2,0,1,0,1,0,0,Sales and Marketing
3787,54,75,2,8,10,1.3636363636363635,16,3,3,163,0.6288468120396835,3,5,5,1,19,13,10,1,0,3,0,1,0,0,Sales and Marketing
3788,66,83,2,12,12,1.2388059701492538,8,2,4,175,0.8558793013438635,4,6,5,1,11,16,9,1,0,2,0,1,0,0,Development Department
3789,67,84,2,14,15,1.2352941176470589,8,3,3,316,1.4895779939376,3,3,3,3,13,13,10,2,0,0,0,0,0,0,Research and Development
3790,51,75,2,14,17,1.4423076923076923,6,2,6,157,0.7758760350942387,3,6,5,1,18,19,10,0,0,0,0,1,0,0,Quality Assurance
3791,66,71,2,8,18,1.0597014925373134,5,2,5,114,0.7249213713950473,4,5,4,2,25,13,11,3,0,2,0,0,0,0,Research and Development
3792,71,89,2,16,17,1.2361111111111112,9,2,7,804,1.9584190687990295,3,6,5,1,18,13,10,3,0,2,0,1,0,0,Research and Development
3793,69,78,2,10,16,1.1142857142857143,8,8,5,132,1.9484841203181218,4,5,4,2,18,17,10,2,0,1,0,1,0,0,Quality Assurance
3794,77,82,3,16,15,1.0512820512820513,4,4,3,73,1.793860965723468,3,4,6,2,28,14,8,4,0,2,0,0,0,0,Sales and Marketing
3795,75,81,3,16,14,1.0657894736842106,6,1,3,311,0.5531101823209795,3,6,4,1,28,9,4,3,0,2,0,0,0,0,Quality Assurance
3796,63,81,2,18,18,1.265625,7,1,3,178,1.8344649299642752,4,4,6,1,27,15,9,1,0,3,0,0,0,0,Quality Assurance
3797,62,70,2,12,8,1.1111111111111112,4,2,4,126,1.5598295720982112,3,6,5,2,20,12,13,2,0,0,0,0,0,0,IT Infrastructure
3798,60,80,2,15,16,1.3114754098360655,6,3,5,98,1.1378107128763228,3,3,6,0,20,7,7,2,0,2,0,1,0,0,IT Infrastructure
3799,63,87,2,18,13,1.359375,6,1,2,181,0.7069044541976641,3,3,6,1,30,15,5,2,0,3,0,1,0,0,IT Infrastructure
3800,73,80,2,20,15,1.0810810810810811,3,1,5,196,0.5959290189791344,3,6,5,3,19,15,13,2,0,2,0,1,0,0,Sales and Marketing
3801,71,93,2,12,19,1.2916666666666667,8,3,4,52,1.3983129891999435,3,5,5,0,21,20,13,0,0,1,0,1,0,0,Quality Assurance
3802,79,79,3,16,12,0.9875,7,4,2,150,0.5200023847262493,4,4,5,1,21,14,10,1,0,2,0,0,0,0,Development Department
3803,63,86,2,13,15,1.34375,5,2,2,318,0.6516998955641529,3,4,5,2,24,8,10,2,0,1,0,0,0,0,Quality Assurance
3804,55,84,2,10,11,1.5,5,3,3,124,1.3432420012505681,3,2,4,3,20,13,14,0,0,3,0,0,0,0,Sales and Marketing
3805,71,69,2,13,12,0.9583333333333334,7,2,6,240,1.9295817339117218,3,5,6,1,24,11,7,0,0,2,0,1,0,0,IT Infrastructure
3806,66,78,2,10,16,1.164179104477612,9,5,3,98,1.940271773509404,4,2,5,1,25,18,11,1,0,1,0,1,0,0,Sales and Marketing
3807,76,76,3,11,17,0.987012987012987,7,3,2,89,0.9457390918113255,4,6,4,3,36,14,11,1,0,2,0,0,0,0,IT Infrastructure
3808,67,84,2,13,16,1.2352941176470589,6,2,5,168,0.8303099212498509,3,5,6,3,27,14,13,2,0,2,0,1,0,0,Sales and Marketing
3809,74,95,2,14,17,1.2666666666666666,5,4,5,83,0.906834034004101,3,2,4,2,24,20,9,3,0,3,0,0,0,0,Development Department
3810,65,82,2,16,17,1.2424242424242424,3,2,7,97,1.258273652244568,4,3,4,2,14,12,5,3,0,2,0,1,0,0,IT Infrastructure
3811,76,90,3,15,11,1.1688311688311688,6,1,5,173,1.662570162719546,3,6,4,1,26,18,13,2,0,2,0,1,0,0,IT Infrastructure
3812,74,106,2,15,18,1.4133333333333333,4,3,6,900,0.7466157788352927,3,4,7,2,21,15,10,2,0,2,0,0,0,0,Quality Assurance
3813,63,95,2,19,18,1.484375,7,1,3,204,1.5023064305161449,3,7,4,1,26,20,14,3,0,0,0,0,0,0,Sales and Marketing
3814,57,79,2,6,16,1.3620689655172413,5,2,5,308,1.343919121970561,4,4,6,3,20,16,9,3,0,2,0,0,0,0,Research and Development
3815,66,86,2,18,17,1.2835820895522387,6,2,2,193,1.262937924889421,3,5,4,1,11,13,6,0,0,0,0,0,0,0,Research and Development
3816,70,72,2,9,13,1.0140845070422535,11,3,6,549,1.723538385511091,3,5,3,2,19,15,9,1,0,3,0,0,0,0,Quality Assurance
3817,72,82,2,12,11,1.1232876712328768,5,4,5,154,1.3298854472743455,3,2,5,2,22,10,8,4,0,0,0,0,0,0,Sales and Marketing
3818,72,90,2,10,13,1.2328767123287672,7,2,4,362,1.0226199973088013,4,5,5,1,32,17,11,2,0,2,0,0,0,0,Development Department
3819,70,83,2,21,20,1.1690140845070423,9,3,3,101,1.953322126108497,4,2,5,2,18,17,9,1,0,1,0,0,0,0,Quality Assurance
3820,75,87,3,20,12,1.144736842105263,6,1,1,106,1.248190966525805,4,4,5,2,24,19,9,4,0,3,0,1,0,0,IT Infrastructure
3821,69,81,2,8,14,1.1571428571428573,9,4,4,57,1.9539332723926206,4,2,5,3,16,9,10,2,0,2,0,1,0,0,Development Department
3822,70,89,2,16,21,1.2535211267605635,11,3,6,75,1.377924719749151,3,3,7,2,22,15,4,1,0,3,0,0,0,0,Sales and Marketing
3823,70,65,2,13,19,0.9154929577464789,9,4,2,133,1.623655811042904,4,2,5,0,21,11,10,0,0,0,0,1,0,0,IT Infrastructure
3824,78,94,3,17,19,1.1898734177215189,10,2,6,123,1.4842578012081131,4,6,5,1,19,14,-1,1,0,2,0,0,0,0,Research and Development
3825,64,82,2,11,14,1.2615384615384615,5,1,4,66,1.3995643083311535,3,3,6,1,15,12,7,2,0,3,0,1,0,0,Sales and Marketing
3826,68,87,2,13,23,1.2608695652173914,8,2,5,39,1.3122686469935998,3,5,5,2,28,14,11,0,0,2,0,0,0,0,IT Infrastructure
3827,65,86,2,13,16,1.303030303030303,6,2,5,99,1.5887549206485965,4,5,6,3,24,9,15,2,0,3,0,1,0,0,Sales and Marketing
3828,73,99,2,16,14,1.337837837837838,8,4,7,70,1.6978684591411648,3,5,5,2,28,18,15,1,0,3,0,1,0,0,IT Infrastructure
3829,75,87,3,16,21,1.144736842105263,7,2,4,120,1.83220785861929,3,6,5,3,19,15,5,1,0,2,0,0,0,0,Sales and Marketing
3830,71,84,2,20,18,1.1666666666666667,7,1,6,100,0.8050093067570037,3,4,5,1,17,15,5,1,0,2,0,0,0,0,Research and Development
3831,61,88,2,19,22,1.4193548387096775,5,5,6,39,1.1296206123697103,4,5,5,3,30,13,7,2,0,0,0,1,0,0,Quality Assurance
3832,69,90,2,13,16,1.2857142857142858,8,6,4,30,0.6842753539266364,3,4,5,0,36,19,13,3,0,2,0,0,0,0,IT Infrastructure
3833,66,80,2,15,16,1.1940298507462686,7,4,5,147,1.6030331532409863,3,3,5,1,32,15,14,1,0,3,0,0,0,0,IT Infrastructure
3834,69,86,2,15,15,1.2285714285714286,5,3,5,75,0.8610870798357451,3,3,5,2,17,13,14,0,0,3,0,1,0,0,Research and Development
